level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	94	234	90	17	-1	
3	1	1	1	0	0	94	234	90	17	-1	
4	1	1	1	1	0	94	234	90	17	-1	
5	1	1	1	1	1	94	234	90	17	96	Takeaways
2	1	2	0	0	0	101	272	196	58	-1	
3	1	2	1	0	0	101	272	196	58	-1	
4	1	2	1	1	0	102	272	195	12	-1	
5	1	2	1	1	1	102	272	70	10	7	CeCe
5	1	2	1	1	2	175	273	58	11	3	ee
5	1	2	1	1	3	236	276	61	8	10	eee
4	1	2	1	2	0	102	288	188	9	-1	
5	1	2	1	2	1	102	291	12	6	58	Con
5	1	2	1	2	2	118	288	47	9	92	identified
5	1	2	1	2	3	169	288	28	9	90	social
5	1	2	1	2	4	201	288	30	9	85	media
5	1	2	1	2	5	235	291	17	6	85	can
5	1	2	1	2	6	256	288	21	9	95	lead
5	1	2	1	2	7	280	290	10	7	89	to
4	1	2	1	3	0	102	303	183	10	-1	
5	1	2	1	3	1	102	303	88	9	12	rere
5	1	2	1	3	2	172	294	48	28	32	ee
5	1	2	1	3	3	221	303	64	10	15	er
4	1	2	1	4	0	101	318	116	12	-1	
5	1	2	1	4	1	101	318	38	12	17	ee
5	1	2	1	4	2	145	321	25	6	4	een
5	1	2	1	4	3	178	308	39	28	15	eens
2	1	3	0	0	0	101	376	175	73	-1	
3	1	3	1	0	0	101	376	175	73	-1	
4	1	3	1	1	0	102	376	172	12	-1	
5	1	3	1	1	1	102	376	172	12	0	Cay
4	1	3	1	2	0	102	392	172	9	-1	
5	1	3	1	2	1	102	394	23	7	95	stem
5	1	3	1	2	2	129	392	23	9	90	from
5	1	3	1	2	3	155	392	36	9	96	diverse
5	1	3	1	2	4	194	394	17	7	96	ties
5	1	3	1	2	5	215	392	20	9	96	with
5	1	3	1	2	6	238	395	36	6	73	various
4	1	3	1	3	0	101	407	171	12	-1	
5	1	3	1	3	1	101	407	72	11	21	pee
5	1	3	1	3	2	159	398	21	28	27	ce
5	1	3	1	3	3	223	407	49	12	28	ey
4	1	3	1	4	0	102	422	174	12	-1	
5	1	3	1	4	1	102	424	33	10	96	variety
5	1	3	1	4	2	138	422	10	9	96	of
5	1	3	1	4	3	151	424	78	7	93	communication
5	1	3	1	4	4	232	422	44	9	71	channels
4	1	3	1	5	0	102	437	130	12	-1	
5	1	3	1	5	1	102	437	60	10	7	Ree
5	1	3	1	5	2	165	437	67	12	16	ener
2	1	4	0	0	0	333	262	197	85	-1	
3	1	4	1	0	0	333	262	197	85	-1	
4	1	4	1	1	0	333	262	187	11	-1	
5	1	4	1	1	1	333	262	100	11	88	Relationship-related
5	1	4	1	1	2	437	264	52	8	96	outcomes,
5	1	4	1	1	3	493	265	27	6	96	some
4	1	4	1	2	0	333	277	194	12	-1	
5	1	4	1	2	1	333	280	43	8	31	eee
5	1	4	1	2	2	382	277	42	12	25	eee
5	1	4	1	2	3	428	277	46	12	7	OMe
4	1	4	1	3	0	333	292	197	9	-1	
5	1	4	1	3	1	333	292	40	9	89	network
5	1	4	1	3	2	373	282	12	28	96	of
5	1	4	1	3	3	390	292	32	9	93	known
5	1	4	1	3	4	426	292	56	9	80	ties-related
5	1	4	1	3	5	486	294	44	7	84	outcomes
4	1	4	1	4	0	333	307	181	12	-1	
5	1	4	1	4	1	333	308	24	11	0	Oem
5	1	4	1	4	2	361	307	105	12	0	onae
5	1	4	1	4	3	467	307	47	11	0	eee
4	1	4	1	5	0	333	322	153	12	-1	
5	1	4	1	5	1	333	322	83	11	0	eerie
5	1	4	1	5	2	419	324	67	10	0	Ect)
4	1	4	1	6	0	333	337	95	10	-1	
5	1	4	1	6	1	333	337	47	10	36	Coe
5	1	4	1	6	2	383	340	45	7	34	cos
2	1	5	0	0	0	335	377	196	72	-1	
3	1	5	1	0	0	335	377	196	72	-1	
4	1	5	1	1	0	335	377	196	11	-1	
5	1	5	1	1	1	335	377	23	9	96	Both
5	1	5	1	1	2	361	379	60	9	56	connectivity
5	1	5	1	1	3	424	377	29	9	96	within
5	1	5	1	1	4	457	377	18	9	96	and
5	1	5	1	1	5	478	379	53	9	96	separation
4	1	5	1	2	0	335	392	191	11	-1	
5	1	5	1	2	1	335	392	22	9	88	from
5	1	5	1	2	2	361	392	45	9	95	networks
5	1	5	1	2	3	409	392	10	9	95	of
5	1	5	1	2	4	423	392	32	9	96	known
5	1	5	1	2	5	459	394	17	7	79	ties
5	1	5	1	2	6	479	395	16	6	79	are
5	1	5	1	2	7	498	392	17	11	92	key
5	1	5	1	2	8	518	395	8	6	92	in
4	1	5	1	3	0	335	407	161	12	-1	
5	1	5	1	3	1	335	407	106	12	15	Pee
5	1	5	1	3	2	443	407	53	9	20	ots
4	1	5	1	4	0	335	422	192	12	-1	
5	1	5	1	4	1	335	422	48	9	35	beneficial
5	1	5	1	4	2	387	422	55	9	93	disclosures
5	1	5	1	4	3	446	422	7	9	93	&
5	1	5	1	4	4	452	422	32	9	96	social
5	1	5	1	4	5	488	424	39	10	95	support
4	1	5	1	5	0	335	437	167	12	-1	
5	1	5	1	5	1	335	437	60	12	19	See
5	1	5	1	5	2	460	439	42	8	41	ca
2	1	6	0	0	0	74	220	491	281	-1	
3	1	6	1	0	0	74	220	491	281	-1	
4	1	6	1	1	0	74	220	491	281	-1	
5	1	6	1	1	1	74	220	491	281	95	 

