level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	77	245	483	30	-1	
3	1	1	1	0	0	77	245	483	30	-1	
4	1	1	1	1	0	77	245	483	30	-1	
5	1	1	1	1	1	77	246	129	29	96	Thanks
5	1	1	1	1	2	219	245	52	30	96	for
5	1	1	1	1	3	283	247	82	28	96	Your
5	1	1	1	1	4	377	246	183	29	96	Attention!
2	1	2	0	0	0	490	306	88	10	-1	
3	1	2	1	0	0	490	306	88	10	-1	
4	1	2	1	1	0	490	306	88	10	-1	
5	1	2	1	1	1	490	306	44	10	96	Contact
5	1	2	1	1	2	538	306	40	10	92	Author
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

