level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	49	227	220	26	-1	
3	1	1	1	0	0	49	227	220	26	-1	
4	1	1	1	1	0	49	227	220	26	-1	
5	1	1	1	1	1	49	227	83	20	96	Results:
5	1	1	1	1	2	143	227	45	20	97	Bike
5	1	1	1	1	3	199	227	70	26	96	Riding
2	1	2	0	0	0	300	267	292	28	-1	
3	1	2	1	0	0	300	267	292	28	-1	
4	1	2	1	1	0	300	267	292	28	-1	
5	1	2	1	1	1	300	267	49	28	0	mClench
5	1	2	1	1	2	501	279	7	7	60	=
5	1	2	1	1	3	513	276	38	10	78	Mobile
5	1	2	1	1	4	556	276	36	10	89	Phone
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

