level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	88	190	413	38	-1	
3	1	1	1	0	0	88	190	413	38	-1	
4	1	1	1	1	0	88	190	413	14	-1	
5	1	1	1	1	1	88	190	79	14	96	PROBLEM
5	1	1	1	1	2	174	190	14	14	87	2:
5	1	1	1	1	3	195	190	98	14	96	SOMETIMES
5	1	1	1	1	4	300	190	117	13	96	PARTICIPANTS
5	1	1	1	1	5	424	190	40	13	94	MISS
5	1	1	1	1	6	470	193	31	11	96	THE
4	1	1	1	2	0	88	214	64	14	-1	
5	1	1	1	2	1	88	214	64	14	96	TARGET
2	1	2	0	0	0	120	354	123	28	-1	
3	1	2	1	0	0	120	354	123	28	-1	
4	1	2	1	1	0	120	354	117	12	-1	
5	1	2	1	1	1	120	357	44	7	96	misses
5	1	2	1	1	2	183	354	36	12	92	(usually
5	1	2	1	1	3	228	355	9	9	92	W
4	1	2	1	2	0	155	372	88	10	-1	
5	1	2	1	2	1	155	375	33	7	77	sman
5	1	2	1	2	2	186	363	38	28	93	1957,
5	1	2	1	2	3	233	372	10	10	48	M:
2	1	3	0	0	0	157	429	198	14	-1	
3	1	3	1	0	0	157	429	198	14	-1	
4	1	3	1	1	0	157	429	198	14	-1	
5	1	3	1	1	1	157	429	37	10	96	Refer
5	1	3	1	1	2	199	429	13	10	96	to
5	1	3	1	1	3	219	431	40	12	95	paper
5	1	3	1	1	4	264	429	19	10	95	for
5	1	3	1	1	5	288	431	8	8	92	a
5	1	3	1	1	6	302	429	53	14	95	critique
2	1	4	0	0	0	70	174	494	372	-1	
3	1	4	1	0	0	70	174	494	372	-1	
4	1	4	1	1	0	70	174	494	372	-1	
5	1	4	1	1	1	70	174	494	372	95	 

