level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	58	220	135	27	-1	
3	1	1	1	0	0	58	220	135	27	-1	
4	1	1	1	1	0	58	220	135	27	-1	
5	1	1	1	1	1	58	220	135	27	96	Takeaways
2	1	2	0	0	0	59	279	322	18	-1	
3	1	2	1	0	0	59	279	322	18	-1	
4	1	2	1	1	0	59	279	322	18	-1	
5	1	2	1	1	1	59	279	49	18	96	Shape
5	1	2	1	1	2	114	280	89	17	96	significantly
5	1	2	1	1	3	209	280	50	13	90	affects
5	1	2	1	1	4	266	283	29	10	96	size
5	1	2	1	1	5	302	281	79	16	96	perception
2	1	3	0	0	0	59	415	328	38	-1	
3	1	3	1	0	0	59	415	328	38	-1	
4	1	3	1	1	0	59	415	328	18	-1	
5	1	3	1	1	1	59	415	40	14	93	Color
5	1	3	1	1	2	105	416	113	17	92	discriminability
5	1	3	1	1	3	224	416	19	13	95	for
5	1	3	1	1	4	249	419	25	10	95	our
5	1	3	1	1	5	279	416	46	13	96	tested
5	1	3	1	1	6	332	416	55	17	88	shapes
4	1	3	1	2	0	59	436	295	17	-1	
5	1	3	1	2	1	59	439	11	11	95	is
5	1	3	1	2	2	76	437	23	13	94	not
5	1	3	1	2	3	105	436	29	14	96	well
5	1	3	1	2	4	140	436	73	17	96	explained
5	1	3	1	2	5	221	436	16	17	96	by
5	1	3	1	2	6	244	436	74	17	96	perceived
5	1	3	1	2	7	324	439	30	11	96	size
2	1	4	0	0	0	16	174	600	372	-1	
3	1	4	1	0	0	16	174	600	372	-1	
4	1	4	1	1	0	16	174	600	372	-1	
5	1	4	1	1	1	16	174	600	372	95	 

