level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	23	185	582	69	-1	
3	1	1	1	0	0	23	185	582	65	-1	
4	1	1	1	1	0	477	185	16	20	-1	
5	1	1	1	1	1	477	185	16	20	70	»
4	1	1	1	2	0	23	194	582	60	-1	
5	1	1	1	2	1	23	218	85	32	96	Thanks
5	1	1	1	2	2	440	194	30	60	34	wy
5	1	1	1	2	3	503	222	102	24	91	@pindec
2	1	2	0	0	0	355	261	264	21	-1	
3	1	2	1	0	0	355	261	264	21	-1	
4	1	2	1	1	0	355	261	264	21	-1	
5	1	2	1	1	1	355	261	264	21	91	charlie.pinder@gmail.com
2	1	3	0	0	0	68	318	424	24	-1	
3	1	3	1	0	0	68	318	424	24	-1	
4	1	3	1	1	0	68	318	424	24	-1	
5	1	3	1	1	1	68	318	111	23	25	SIGCHI
5	1	3	1	1	2	179	314	6	33	25	_
5	1	3	1	1	3	203	321	79	16	94	Student
5	1	3	1	1	4	288	321	62	16	95	Travel
5	1	3	1	1	5	358	321	57	16	93	Grant
5	1	3	1	1	6	422	321	70	21	92	(SSTG)
2	1	4	0	0	0	203	424	338	20	-1	
3	1	4	1	0	0	203	424	338	20	-1	
4	1	4	1	1	0	203	424	338	20	-1	
5	1	4	1	1	1	203	424	53	20	96	Open
5	1	4	1	1	2	264	424	45	16	96	Data
5	1	4	1	1	3	316	424	87	16	96	Services
5	1	4	1	1	4	411	424	130	20	96	Co-operative
2	1	5	0	0	0	4	434	569	65	-1	
3	1	5	1	0	0	4	434	569	65	-1	
4	1	5	1	1	0	4	434	569	65	-1	
5	1	5	1	1	1	4	434	181	65	35	Ce
5	1	5	1	1	2	204	468	61	16	96	Ethical
5	1	5	1	1	3	273	468	39	16	96	tech
5	1	5	1	1	4	320	468	117	20	96	co-operative
5	1	5	1	1	5	444	469	17	15	96	to
5	1	5	1	1	6	469	468	50	16	96	make
5	1	5	1	1	7	527	472	46	16	96	open
2	1	6	0	0	0	203	498	284	18	-1	
3	1	6	1	0	0	203	498	284	18	-1	
4	1	6	1	1	0	203	498	284	18	-1	
5	1	6	1	1	1	203	498	40	16	96	data
5	1	6	1	1	2	251	498	60	18	95	useful,
5	1	6	1	1	3	321	498	61	16	96	usable
5	1	6	1	1	4	389	498	34	16	96	and
5	1	6	1	1	5	432	498	14	16	96	in
5	1	6	1	1	6	455	502	32	12	96	use
2	1	7	0	0	0	0	174	640	372	-1	
3	1	7	1	0	0	0	174	640	372	-1	
4	1	7	1	1	0	0	174	640	372	-1	
5	1	7	1	1	1	0	174	640	372	95	 

