level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	105	286	389	149	-1	
3	1	1	1	0	0	105	286	389	149	-1	
4	1	1	1	1	0	105	286	348	20	-1	
5	1	1	1	1	1	105	286	33	16	96	For
5	1	1	1	1	2	145	286	127	16	96	autonomous
5	1	1	1	1	3	280	286	84	20	96	systems
5	1	1	1	1	4	371	286	20	16	96	to
5	1	1	1	1	5	398	290	55	12	96	serve
4	1	1	1	2	0	105	312	302	20	-1	
5	1	1	1	2	1	105	312	61	20	96	public
5	1	1	1	2	2	174	312	81	19	96	interest,
5	1	1	1	2	3	263	312	100	20	96	designers
5	1	1	1	2	4	370	312	37	16	96	and
4	1	1	1	3	0	105	337	356	21	-1	
5	1	1	1	3	1	105	337	135	21	96	policymakers
5	1	1	1	3	2	248	337	48	16	96	need
5	1	1	1	3	3	303	338	20	15	96	to
5	1	1	1	3	4	330	337	131	21	87	meaningfully
4	1	1	1	4	0	105	363	350	21	-1	
5	1	1	1	4	1	105	363	73	17	96	include
5	1	1	1	4	2	186	363	67	21	96	people
5	1	1	1	4	3	261	363	17	16	95	in
5	1	1	1	4	4	285	363	32	17	96	the
5	1	1	1	4	5	324	363	131	21	96	development
4	1	1	1	5	0	105	389	389	21	-1	
5	1	1	1	5	1	105	394	86	16	96	process.
5	1	1	1	5	2	199	389	75	21	96	Design,
5	1	1	1	5	3	282	389	63	17	93	drama
5	1	1	1	5	4	353	389	14	17	93	&
5	1	1	1	5	5	374	389	120	17	96	deliberation
4	1	1	1	6	0	105	415	302	20	-1	
5	1	1	1	6	1	105	415	99	16	96	combined
5	1	1	1	6	2	212	419	54	12	96	serve
5	1	1	1	6	3	273	415	37	16	96	this
5	1	1	1	6	4	319	419	88	16	96	purpose.

