level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	27	209	495	37	-1	
3	1	1	1	0	0	27	209	495	37	-1	
4	1	1	1	1	0	27	209	495	37	-1	
5	1	1	1	1	1	27	216	30	22	86	™
5	1	1	1	1	2	111	209	191	29	74	Theoretical
5	1	1	1	1	3	320	209	202	37	95	Implications
2	1	2	0	0	0	324	289	281	17	-1	
3	1	2	1	0	0	324	289	281	17	-1	
4	1	2	1	1	0	324	289	281	17	-1	
5	1	2	1	1	1	324	289	46	13	96	Model
5	1	2	1	1	2	377	289	14	13	96	of
5	1	2	1	1	3	396	290	34	12	96	trust
5	1	2	1	1	4	436	293	53	13	92	among
5	1	2	1	1	5	496	289	50	13	89	bitcoin
5	1	2	1	1	6	553	293	52	9	87	miners
2	1	3	0	0	0	331	315	276	37	-1	
3	1	3	1	0	0	331	315	276	37	-1	
4	1	3	1	1	0	331	315	276	13	-1	
5	1	3	1	1	1	331	322	9	2	90	—
5	1	3	1	1	2	352	315	49	13	90	bitcoin
5	1	3	1	1	3	408	316	34	12	96	trust
5	1	3	1	1	4	447	315	83	13	96	framework
5	1	3	1	1	5	536	315	36	13	96	(Sas
5	1	3	1	1	6	578	315	29	13	95	and
4	1	3	1	2	0	351	337	140	15	-1	
5	1	3	1	2	1	351	337	88	13	92	Khairuddin,
5	1	3	1	2	2	447	337	44	15	96	2015)
2	1	4	0	0	0	323	363	249	16	-1	
3	1	4	1	0	0	323	363	249	16	-1	
4	1	4	1	1	0	323	363	249	16	-1	
5	1	4	1	1	1	323	363	29	12	96	The
5	1	4	1	1	2	359	363	63	16	96	paradox
5	1	4	1	1	3	428	363	15	12	96	of
5	1	4	1	1	4	448	363	124	12	96	decentralization
2	1	5	0	0	0	323	389	272	34	-1	
3	1	5	1	0	0	323	389	272	34	-1	
4	1	5	1	1	0	323	389	245	16	-1	
5	1	5	1	1	1	323	389	29	12	96	The
5	1	5	1	1	2	359	389	75	16	96	challenge
5	1	5	1	1	3	440	389	15	12	93	of
5	1	5	1	1	4	461	389	96	16	89	unregulation
5	1	5	1	1	5	564	396	4	2	91	-
4	1	5	1	2	0	323	411	272	12	-1	
5	1	5	1	2	1	323	411	53	12	65	related
5	1	5	1	2	2	382	411	14	12	96	to
5	1	5	1	2	3	402	411	76	12	93	dishonest
5	1	5	1	2	4	484	411	111	12	93	administrators
2	1	6	0	0	0	0	174	640	372	-1	
3	1	6	1	0	0	0	174	640	372	-1	
4	1	6	1	1	0	0	174	640	372	-1	
5	1	6	1	1	1	0	174	640	372	95	 

