level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	50	221	168	20	-1	
3	1	1	1	0	0	50	221	168	20	-1	
4	1	1	1	1	0	50	221	168	20	-1	
5	1	1	1	1	1	50	221	168	20	96	Conclusion
2	1	2	0	0	0	50	282	533	79	-1	
3	1	2	1	0	0	51	282	502	33	-1	
4	1	2	1	1	0	51	282	502	14	-1	
5	1	2	1	1	1	51	286	12	6	95	>
5	1	2	1	1	2	71	282	36	14	96	Pulp
5	1	2	1	1	3	115	282	69	11	95	Friction:
5	1	2	1	1	4	190	282	12	11	96	A
5	1	2	1	1	5	209	285	35	8	96	new
5	1	2	1	1	6	251	282	51	14	96	haptic
5	1	2	1	1	7	309	282	78	11	96	feedback
5	1	2	1	1	8	394	282	75	14	96	modality
5	1	2	1	1	9	475	282	34	11	96	that
5	1	2	1	1	10	516	285	37	8	96	uses
4	1	2	1	2	0	65	301	479	14	-1	
5	1	2	1	2	1	65	301	73	11	96	localized
5	1	2	1	2	2	145	301	96	11	96	stimulation
5	1	2	1	2	3	249	303	15	9	97	at
5	1	2	1	2	4	270	301	28	11	96	the
5	1	2	1	2	5	304	301	84	14	96	periphery
5	1	2	1	2	6	395	301	16	11	96	of
5	1	2	1	2	7	417	301	28	11	93	the
5	1	2	1	2	8	451	301	93	14	92	finger-pad.
3	1	2	2	0	0	50	327	533	34	-1	
4	1	2	2	1	0	50	327	533	15	-1	
5	1	2	2	1	1	50	327	13	11	79	>
5	1	2	2	1	2	70	328	28	11	95	We
5	1	2	2	1	3	105	327	80	14	96	proposed
5	1	2	2	1	4	192	331	20	8	96	an
5	1	2	2	1	5	219	327	88	12	96	evaluation
5	1	2	2	1	6	315	329	84	13	96	prototype
5	1	2	2	1	7	407	327	31	12	96	and
5	1	2	2	1	8	445	327	74	14	96	reported
5	1	2	2	1	9	527	327	56	12	96	results
4	1	2	2	2	0	65	347	271	14	-1	
5	1	2	2	2	1	65	347	40	11	96	from
5	1	2	2	2	2	112	350	19	8	96	an
5	1	2	2	2	3	138	347	79	14	96	empirical
5	1	2	2	2	4	224	349	112	12	96	experiments.
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

