level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	426	209	138	56	-1	
3	1	1	1	0	0	426	209	138	56	-1	
4	1	1	1	1	0	426	209	138	14	-1	
5	1	1	1	1	1	426	209	26	12	7	Elo
5	1	1	1	1	2	458	209	36	14	29	re
5	1	1	1	1	3	500	209	64	12	19	Part
4	1	1	1	2	0	426	228	136	13	-1	
5	1	1	1	2	1	440	228	71	12	24	ere
5	1	1	1	2	2	517	228	45	12	22	chested
4	1	1	1	3	0	426	248	101	17	-1	
5	1	1	1	3	1	426	248	101	17	0	Eyecare
2	1	2	0	0	0	426	308	169	57	-1	
3	1	2	1	0	0	426	308	169	57	-1	
4	1	2	1	1	0	426	308	147	15	-1	
5	1	2	1	1	1	426	308	68	15	17	Nr
5	1	2	1	1	2	523	311	50	10	10	Cre
4	1	2	1	2	0	426	328	169	12	-1	
5	1	2	1	2	1	426	328	8	12	17	EP
5	1	2	1	2	2	440	328	78	12	0	eeieue
5	1	2	1	2	3	515	319	34	31	20	Rect
5	1	2	1	2	4	553	319	42	31	32	enc]
4	1	2	1	3	0	426	347	101	18	-1	
5	1	2	1	3	1	426	348	8	12	94	5
5	1	2	1	3	2	440	352	42	13	94	paper
5	1	2	1	3	3	486	347	41	13	96	tracks
2	1	3	0	0	0	47	325	81	47	-1	
3	1	3	1	0	0	47	325	81	47	-1	
4	1	3	1	1	0	47	325	81	47	-1	
5	1	3	1	1	1	47	325	81	47	71	3016
2	1	4	0	0	0	426	431	156	56	-1	
3	1	4	1	0	0	426	431	156	56	-1	
4	1	4	1	1	0	426	431	156	14	-1	
5	1	4	1	1	1	426	431	35	13	8	yd
5	1	4	1	1	2	509	431	16	13	12	ER
4	1	4	1	2	0	427	450	119	13	-1	
5	1	4	1	2	1	448	450	47	13	27	ere
5	1	4	1	2	2	502	450	44	13	0	Besse
4	1	4	1	3	0	427	470	109	17	-1	
5	1	4	1	3	1	449	470	87	17	0	cmc
2	1	5	0	0	0	20	198	386	322	-1	
3	1	5	1	0	0	20	198	386	322	-1	
4	1	5	1	1	0	20	198	386	322	-1	
5	1	5	1	1	1	20	198	386	322	95	 

