level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	48	220	226	26	-1	
3	1	1	1	0	0	48	220	226	26	-1	
4	1	1	1	1	0	48	220	226	26	-1	
5	1	1	1	1	1	48	220	63	26	96	Study
5	1	1	1	1	2	120	221	17	19	96	3:
5	1	1	1	1	3	149	220	44	20	96	Bike
5	1	1	1	1	4	203	220	71	26	97	Riding
2	1	2	0	0	0	47	276	260	220	-1	
3	1	2	1	0	0	47	276	260	220	-1	
4	1	2	1	1	0	48	276	68	15	-1	
5	1	2	1	1	1	48	276	68	15	96	Method
4	1	2	1	2	0	72	299	217	17	-1	
5	1	2	1	2	1	72	300	17	13	96	10
5	1	2	1	2	2	96	300	89	16	96	participants
5	1	2	1	2	3	191	299	35	14	94	from
5	1	2	1	2	4	233	300	42	16	94	Study
5	1	2	1	2	5	281	300	8	12	80	2
4	1	2	1	3	0	72	320	96	14	-1	
5	1	2	1	3	1	72	321	59	13	97	Exercise
5	1	2	1	3	2	138	320	30	13	96	bike
4	1	2	1	4	0	47	345	45	15	-1	
5	1	2	1	4	1	47	345	45	15	95	Tasks
4	1	2	1	5	0	71	368	236	17	-1	
5	1	2	1	5	1	71	369	153	16	62	Answer/mute/reject
5	1	2	1	5	2	230	368	48	17	96	phone
5	1	2	1	5	3	284	368	23	13	96	call
4	1	2	1	6	0	72	389	222	17	-1	
5	1	2	1	6	1	72	389	47	13	96	Switch
5	1	2	1	6	2	126	391	15	11	93	to
5	1	2	1	6	3	148	390	104	16	90	previous/next
5	1	2	1	6	4	258	393	36	13	96	song
4	1	2	1	7	0	71	410	170	17	-1	
5	1	2	1	7	1	71	411	32	12	92	Turn
5	1	2	1	7	2	110	410	69	17	91	down/up
5	1	2	1	7	3	185	410	56	13	96	volume
4	1	2	1	8	0	48	434	195	20	-1	
5	1	2	1	8	1	48	434	72	16	96	Baseline
5	1	2	1	8	2	127	435	116	19	94	Comparisons
4	1	2	1	9	0	72	458	79	17	-1	
5	1	2	1	9	1	72	458	79	17	96	Earphones
4	1	2	1	10	0	72	479	106	17	-1	
5	1	2	1	10	1	72	479	52	13	96	Mobile
5	1	2	1	10	2	131	479	47	17	96	phone
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

