level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	327	205	104	10	-1	
3	1	1	1	0	0	327	205	104	10	-1	
4	1	1	1	1	0	327	205	104	10	-1	
5	1	1	1	1	1	327	205	52	10	66	(Daughter):
5	1	1	1	1	2	386	205	45	8	38	Hmmm.
2	1	2	0	0	0	19	213	588	50	-1	
3	1	2	1	0	0	19	213	588	50	-1	
4	1	2	1	1	0	19	213	588	26	-1	
5	1	2	1	1	1	19	213	128	26	96	Scaffolding
5	1	2	1	1	2	327	227	43	10	50	(other):
5	1	2	1	1	3	377	227	26	8	53	Alea.
5	1	2	1	1	4	410	222	36	13	96	Who
5	1	2	1	1	5	452	222	11	13	96	is
5	1	2	1	1	6	469	223	56	12	96	Eastern
5	1	2	1	1	7	531	223	30	12	91	East
5	1	2	1	1	8	566	222	41	13	96	Asia?
4	1	2	1	2	0	327	246	204	17	-1	
5	1	2	1	2	1	327	246	42	14	95	What
5	1	2	1	2	2	374	248	59	15	96	country
5	1	2	1	2	3	439	247	10	13	96	is
5	1	2	1	2	4	455	247	31	13	96	East
5	1	2	1	2	5	491	247	40	13	96	Asia?
2	1	3	0	0	0	327	269	275	26	-1	
3	1	3	1	0	0	327	269	275	26	-1	
4	1	3	1	1	0	327	269	275	10	-1	
5	1	3	1	1	1	327	269	32	10	91	(Alexa):
5	1	3	1	1	2	367	269	27	8	96	There
5	1	3	1	1	3	398	271	15	6	96	are
5	1	3	1	1	4	417	271	11	6	96	no
5	1	3	1	1	5	433	270	13	7	93	UN
5	1	3	1	1	6	451	271	26	8	93	recognized
5	1	3	1	1	7	506	270	46	7	96	countries
5	1	3	1	1	8	555	272	8	5	96	in
5	1	3	1	1	9	567	269	35	8	96	Eastern
4	1	3	1	2	0	327	285	34	10	-1	
5	1	3	1	2	1	327	285	34	10	85	Europe,
2	1	4	0	0	0	235	315	266	73	-1	
3	1	4	1	0	0	235	315	186	26	-1	
4	1	4	1	1	0	235	315	145	11	-1	
5	1	4	1	1	1	235	315	32	11	95	(pause
5	1	4	1	1	2	271	318	7	5	96	in
5	1	4	1	1	3	281	315	31	11	94	family
5	1	4	1	1	4	315	316	65	9	95	conversation)
4	1	4	1	2	0	235	330	186	11	-1	
5	1	4	1	2	1	235	331	43	10	50	(Mother):
5	1	4	1	2	2	284	321	15	28	78	Try
5	1	4	1	2	3	298	321	29	28	96	again
5	1	4	1	2	4	333	331	42	10	6	[daughter's
5	1	4	1	2	5	391	330	30	11	57	name],
3	1	4	2	0	0	235	346	266	24	-1	
4	1	4	2	1	0	235	346	266	11	-1	
5	1	4	2	1	1	235	346	48	11	95	(Daughter,
5	1	4	2	1	2	289	337	17	28	96	with
5	1	4	2	1	3	308	337	45	28	96	increased
5	1	4	2	1	4	359	337	44	28	95	volume):
5	1	4	2	1	5	410	346	91	9	91	Alexal
5	1	4	2	1	6	441	337	19	28	96	Are
5	1	4	2	1	7	459	346	42	9	96	Koreans
4	1	4	2	2	0	235	362	83	8	-1	
5	1	4	2	2	1	235	362	33	8	96	Southeast
5	1	4	2	2	2	280	362	38	8	91	Asian?
3	1	4	3	0	0	235	377	256	11	-1	
4	1	4	3	1	0	235	377	256	11	-1	
5	1	4	3	1	1	235	377	32	11	92	(Alexa):
5	1	4	3	1	2	275	378	14	8	12	rm
5	1	4	3	1	3	293	379	16	7	96	not
5	1	4	3	1	4	313	379	24	9	96	quite
5	1	4	3	1	5	341	380	20	6	96	sure
5	1	4	3	1	6	365	378	20	8	96	how
5	1	4	3	1	7	389	379	9	7	96	to
5	1	4	3	1	8	402	378	20	10	96	help
5	1	4	3	1	9	426	380	17	7	96	you
5	1	4	3	1	10	447	378	21	8	78	with
5	1	4	3	1	11	472	378	19	8	78	that.
2	1	5	0	0	0	196	407	288	34	-1	
3	1	5	1	0	0	196	407	288	34	-1	
4	1	5	1	1	0	196	407	288	34	-1	
5	1	5	1	1	1	196	417	15	6	59	lea,
5	1	5	1	1	2	218	410	26	13	96	Are
5	1	5	1	1	3	250	410	62	13	95	Koreans
5	1	5	1	1	4	317	410	78	13	95	Southeast
5	1	5	1	1	5	399	410	51	13	96	Asian?
5	1	5	1	1	6	463	407	21	34	96	1
2	1	6	0	0	0	13	470	425	37	-1	
3	1	6	1	0	0	13	470	425	37	-1	
4	1	6	1	1	0	13	470	425	37	-1	
5	1	6	1	1	1	13	474	43	11	75	(Mother):
5	1	6	1	1	2	63	474	30	9	67	Alexa!
5	1	6	1	1	3	98	470	44	13	96	South
5	1	6	1	1	4	148	471	43	12	95	Korea
5	1	6	1	1	5	198	470	10	13	95	is
5	1	6	1	1	6	214	471	31	12	96	East
5	1	6	1	1	7	250	470	41	13	96	Asian
5	1	6	1	1	8	297	474	16	9	96	or
5	1	6	1	1	9	415	472	23	35	95	2
2	1	7	0	0	0	13	494	133	33	-1	
3	1	7	1	0	0	13	494	133	33	-1	
4	1	7	1	1	0	13	494	133	13	-1	
5	1	7	1	1	1	13	494	77	13	96	Southeast
5	1	7	1	1	2	95	494	51	13	89	Asian?
4	1	7	1	2	0	13	516	127	11	-1	
5	1	7	1	2	1	13	516	32	11	83	(Alexa):
5	1	7	1	2	2	53	517	26	10	79	Sorry,
5	1	7	1	2	3	86	507	7	28	71	'm
5	1	7	1	2	4	97	517	20	8	95	not
5	1	7	1	2	5	116	523	24	2	84	sure
2	1	8	0	0	0	0	174	640	372	-1	
3	1	8	1	0	0	0	174	640	372	-1	
4	1	8	1	1	0	0	174	640	372	-1	
5	1	8	1	1	1	0	174	640	372	95	 

